"","HHID","PN","OSUBHH","NSUBHH","OPN_SP","OCSR","OFAMR","OFINR","OX003_R","OX007_R","OZ077_R","OX060_R","OX065_R","OZ066_R","OX004_R","OX067_R","OZ008_R","OZ009_R","OZ010_R","OZ011_R","OZ012_R","OZ013_R","OZ014_R","OZ015_R","OZ016_R","OZ076","OZ078","OZ080","OZ081","OZ087","OZ089","OZ090","OZ092","OZ093","OZ095","OZ096","OZ098","OZ099","OZ100","OZ101","OZ102","OZ103","OZ104","OZ105","OZ106","OZ107","OZ108","OZ110","OZ112","OZ113","OZ114","OZ117","OZ118","OZ119","OZ120","OZ122","OZ123","OZ124","OZ125","OZ126","OZ127","OZ134","OZ136","OZ137","OZ138","OZ151","OZ153","OZ154","OZ155","OZ156","OZ157","OZ158","OZ159","OZ160","OZ161","OZ162","OZ163","OZ164","OZ165","OZ166","OZ167","OZ168","OZ169","OZ170","OZ171","OZ172","OZ173","OZ174","OZ175","OZ176","OZ177","OZ178","OZ179","OZ180","OZ181","OZ182","OZ183","OZ184","OZ185","OZ186","OZ187","OZ188","OZ189","OZ190","OZ198","OZ199","OZ201","OZ204","OZ205","OZ206","OZ211","OZ212","OZ213","OZ216","OZ219","OZ230","OZ231","OZ232","OX090_R","OX501_R","OX502_R","OX503_R","OX504_R","OX505_R","OX506_R","OX507_R","OX508_R","OX509_R","OX510_R","OX511_R","OX512_R","OX513_R","OX514_R","OX515_R","OX516_R","OX517_R","OX518_R","OX519_R","OX520_R","OX521_R","OX522_R","OX523_R","OX524_R","OX525_R","OZ240","OZ241","OZ242","OZ244","OZ246","OZ254","OZ255","OZ256","OZ257","OZ258","OZ260","OZ261","OZ262","OZ264","OZ265","OZ266","OZ267","OZ269","OZ270","OZ274","OZ275","OZ276","OVDATE","OVERSION","year"
"1204","908703","010","0","0","020",5,1,1,2,3,3,1,1,1,7,1952,5,10,4,2,2,1,NA,1,NA,1,1,1,NA,3,NA,5,5,2012,1,NA,1,5,5,1,5,5,5,5,5,5,5,NA,NA,NA,1,NA,NA,5,1,5,1,5,5,5,5,5,2,45,49,5,0,0,640000,640000,340000,340000,0,0,120000,120000,0,0,0,0,0,0,25000,25000,25000,25000,0,0,0,0,0,0,80000,80000,0,0,40000,40000,190000,190000,0,0,0,0,1000000,1000000,5,NA,5,NA,NA,NA,NA,12,5,5,5,5,3,2,1,2,1,2,1,1,2,1,2,2,1,3,3,2,3,2,3,1,3,57,73,2,1,1,5,5,2,NA,657,7,2,NA,NA,1,5,5,5,5,5,1540000,1,NA,6,5,NA,1,3,2,"14"
"1205","908703","020","0","0","010",1,5,5,1,4,4,2,1,1,6,1952,5,4,10,3,1,1,NA,5,5,1,1,1,5,1,NA,5,5,2012,1,NA,1,5,5,5,5,5,5,5,5,5,1,NA,NA,NA,1,NA,NA,5,1,5,1,5,5,5,5,5,2,35,50,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,NA,NA,NA,NA,17,5,5,5,5,3,1,2,1,2,1,2,2,2,2,1,2,1,2,2,3,1,1,2,3,1,49,73,7,1,2,5,5,1,NA,529,7,2,NA,NA,5,5,5,5,5,5,NA,3,NA,5,5,NA,1,2,2,"14"
"1206","908722","010","0","0","020",5,1,5,2,2,2,1,1,1,9,1959,5,10,9,3,1,1,NA,5,5,1,1,1,NA,3,NA,5,8,2012,1,NA,5,5,5,5,1,5,5,1,5,5,1,NA,NA,NA,1,NA,NA,5,1,5,1,5,5,5,5,5,1,60,52,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2004,1,NA,NA,NA,NA,16,5,1,5,5,1,2,2,2,2,1,1,1,2,2,1,2,3,2,2,1,1,2,1,2,3,74,96,1,2,1,5,5,1,5,21,1,2,NA,NA,NA,5,5,5,5,5,NA,6,NA,2,5,NA,1,6,2,"14"
"1207","908722","020","0","0","010",1,5,1,1,1,1,2,1,1,3,1957,5,9,10,4,2,5,5,5,5,1,1,1,5,3,NA,5,6,2012,1,NA,5,5,5,5,5,5,5,5,5,5,1,NA,NA,NA,1,NA,NA,5,5,5,1,5,5,5,5,5,1,40,52,5,0,0,0,0,0,0,0,0,0,0,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,500,0,0,5000,5000,0,0,0,0,4000,4000,0,0,5,NA,5,NA,NA,1,3,17,5,1,5,5,1,1,1,2,2,1,2,2,2,2,2,3,2,2,1,1,3,3,3,3,3,70,99,1,2,1,5,5,1,NA,866,1,2,NA,1,NA,5,5,5,1,5,6500,4,NA,5,5,NA,5,4,2,"14"
"1208","908849","010","0","0","020",1,1,5,1,2,2,2,1,1,2,1950,5,11,10,2,2,5,5,5,5,1,1,1,NA,1,NA,5,8,2012,1,NA,5,5,5,1,5,5,5,5,5,5,1,NA,NA,NA,1,NA,NA,5,1,5,1,5,5,5,5,5,2,30,50,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,3,6,16,5,1,5,5,3,2,2,1,1,1,2,1,2,1,2,1,1,1,3,2,2,1,2,1,2,37,25,1,1,1,5,5,1,NA,462,5,2,1,NA,5,5,5,5,5,5,NA,5,NA,3,5,NA,1,6,2,"14"
"1209","908849","020","0","0","010",5,5,1,2,1,1,1,1,1,8,1946,5,10,11,4,1,5,5,5,5,1,1,1,5,1,5,1,7,2012,1,NA,5,5,5,1,5,5,5,5,5,5,1,5,5,5,1,NA,NA,5,5,5,1,5,5,5,5,5,1,45,50,5,0,0,250000,250000,45000,45000,0,0,0,0,40000,40000,0,0,0,0,140000,140000,70000,70000,80000,80000,0,0,0,0,22000,22000,0,0,8000,8000,0,0,0,0,0,0,0,0,1,NA,5,NA,NA,2,4,17,5,1,5,5,3,1,1,2,2,2,1,1,2,1,1,2,2,2,1,1,2,1,1,1,3,28,98,1,1,1,5,5,1,NA,527,5,2,NA,NA,1,5,5,5,5,5,565000,3,NA,2,5,5,1,7,2,"14"
"1210","908940","010","0","0",NA,1,1,1,1,3,3,2,6,6,6,1956,5,7,1,2,2,5,5,5,5,1,1,4,NA,1,NA,5,8,2012,1,NA,5,5,5,1,5,5,5,5,5,5,5,NA,NA,NA,7,NA,NA,5,5,5,1,5,5,NA,5,5,1,20,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,5000,5000,0,0,0,0,0,0,0,0,5,1992,5,NA,NA,2,1,12,5,1,5,5,1,1,2,2,2,2,2,1,2,1,2,1,3,1,3,1,1,2,1,2,1,42,14,7,2,2,5,5,1,NA,652,7,2,NA,NA,NA,5,5,5,5,5,5025,4,NA,4,5,NA,1,3,2,"14"
"1211","908957","010","0","0","020",1,5,1,1,1,1,1,1,1,2,1958,5,9,1,3,1,5,5,5,5,1,1,1,NA,2,NA,5,9,2010,1,NA,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,2,NA,NA,5,1,5,1,5,5,5,5,5,1,50,52,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,NA,NA,1,0,15,5,1,5,5,3,1,1,2,1,1,1,1,1,2,1,1,3,1,2,1,2,3,2,3,2,40,38,4,1,2,1,5,1,NA,921,7,2,NA,NA,1,5,5,5,NA,NA,NA,4,1,1,5,NA,5,2,2,"14"
"1212","908957","020","0","0","010",5,1,5,2,2,2,2,1,1,8,1974,5,1,9,4,2,1,NA,5,5,1,5,1,5,1,NA,5,3,2013,1,NA,NA,5,5,1,5,5,5,5,5,5,5,NA,NA,NA,2,NA,NA,5,1,5,1,5,5,5,NA,5,1,40,52,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,NA,NA,NA,NA,16,5,1,5,5,3,1,2,2,1,2,1,2,2,1,1,2,1,2,2,2,3,3,2,2,1,58,77,5,1,2,5,5,1,NA,608,7,2,NA,NA,5,1,5,5,5,5,250200,2,NA,6,5,NA,1,2,2,"14"
"1213","909171","010","0","0","020",1,5,1,1,1,1,1,1,1,8,1955,5,7,5,1,2,5,5,1,NA,1,1,1,5,2,NA,5,5,2012,1,NA,5,5,5,1,5,5,5,5,5,5,5,NA,NA,NA,6,NA,NA,5,5,5,1,5,5,5,5,5,1,40,52,5,0,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,6000,6000,0,0,7700,7700,0,0,95000,95000,0,0,9000,9000,0,0,0,0,0,0,0,0,5,NA,5,NA,NA,NA,NA,12,5,1,5,5,1,2,2,1,2,1,1,2,2,1,1,3,2,3,3,2,3,3,2,1,3,2,62,6,2,2,5,5,1,NA,718,7,2,NA,NA,NA,5,5,5,5,5,223700,5,NA,4,5,NA,5,3,2,"14"
"1214","909171","020","0","0","010",5,1,5,2,2,2,2,1,1,11,1958,5,5,7,3,1,1,NA,1,NA,1,1,1,NA,3,NA,5,6,2012,1,NA,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,6,NA,NA,5,5,5,1,5,5,5,5,5,1,33,40,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,NA,NA,12,5,1,5,5,1,1,1,2,2,1,1,1,2,2,2,1,1,1,2,2,3,2,1,3,1,72,91,6,2,1,5,5,1,NA,444,7,2,1,NA,NA,5,5,5,5,5,NA,6,NA,4,5,NA,5,4,2,"14"
"1215","909372","010","0","0",NA,1,1,1,1,3,1,1,6,1,10,1956,5,9,7,2,2,5,5,5,5,1,1,1,5,1,NA,5,11,2012,1,NA,5,5,5,1,5,5,5,5,5,5,5,NA,NA,NA,0,NA,NA,5,5,5,1,5,5,5,5,5,1,40,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,0,0,0,0,5000,5000,0,0,5,NA,1,NA,NA,3,5,12,5,5,5,5,3,1,1,1,1,2,1,2,2,2,2,3,3,3,3,3,2,2,3,3,2,85,11,8,1,2,1,5,1,NA,696,7,2,NA,NA,1,5,5,5,5,5,-3500,6,5,2,5,NA,1,7,2,"14"
"1216","909414","010","0","0","020",1,5,1,1,1,1,2,1,1,6,1954,5,3,6,3,1,5,5,5,5,1,1,1,NA,1,NA,5,6,2012,1,NA,5,5,5,1,5,5,1,5,5,1,1,NA,NA,NA,3,NA,NA,5,1,5,5,5,5,5,5,NA,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,900,0,0,0,0,0,0,0,0,3400,3400,0,0,5,NA,5,1,1,3,7,6,1,5,5,5,3,1,2,1,2,1,2,2,1,1,2,1,2,1,2,3,1,3,1,1,1,24,93,2,1,2,5,5,1,NA,936,7,2,NA,NA,1,1,5,5,1,5,-2500,3,NA,4,5,NA,1,7,2,"14"
"1217","909414","020","0","0","010",5,1,5,2,2,2,1,1,1,11,1950,5,6,3,4,2,5,5,5,5,1,1,1,5,2,NA,5,5,2012,1,NA,5,5,5,1,5,5,5,1,5,5,5,NA,NA,NA,3,NA,NA,5,5,5,1,5,5,5,5,5,1,40,52,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,NA,NA,5,3,6,5,5,5,5,3,2,1,2,2,2,2,1,1,2,1,1,2,1,3,2,3,2,1,2,3,37,54,2,1,1,5,5,1,NA,695,7,2,NA,NA,1,5,5,5,5,5,NA,2,NA,3,5,NA,1,7,2,"14"
"1218","910504","010","0","0","020",5,5,1,2,1,1,1,1,1,2,1958,5,5,7,2,1,5,5,5,5,1,1,1,5,1,NA,5,1,2013,1,NA,5,5,5,1,1,5,5,5,5,5,1,NA,NA,NA,0,NA,5,1,3,5,1,5,5,5,5,5,1,0,NA,5,0,0,380000,380000,411000,411000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999996,0,99999996,10000,10000,0,0,5001,24999,0,0,0,0,0,0,0,0,5,2005,1,NA,NA,3,2,16,1,5,5,1,1,1,2,1,2,1,1,1,2,2,1,2,2,2,3,2,3,3,1,1,3,30,34,2,2,1,5,5,1,5,604,7,2,NA,NA,NA,5,5,5,1,5,39300,5,NA,5,5,NA,5,7,2,"14"
"1219","910504","020","0","0","010",1,1,5,1,2,2,2,1,1,4,1962,5,7,5,3,2,1,NA,5,5,1,5,1,NA,1,NA,5,3,2013,1,NA,5,5,5,1,5,5,5,5,5,5,5,NA,NA,NA,0,NA,NA,5,1,5,1,5,5,5,5,5,1,60,52,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,NA,NA,16,5,5,5,5,1,2,1,2,1,1,2,2,2,1,2,1,1,2,1,3,1,1,1,2,1,98,35,2,2,1,5,5,1,NA,192,7,2,1,NA,NA,5,5,5,5,5,NA,4,NA,2,5,NA,5,6,2,"14"
"1220","910584","010","1","0",NA,1,1,1,1,3,3,2,6,3,8,1955,5,10,10,1,1,5,5,1,1,1,1,4,5,1,NA,5,11,2010,1,NA,5,1,5,5,5,5,5,5,5,5,5,NA,NA,5,9,NA,1,5,5,1,5,5,1,1,1,3,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,15,1,1,5,5,3,1,2,1,2,2,1,2,1,1,2,2,3,2,3,2,3,1,2,1,3,18,14,1,1,2,5,5,1,NA,845,7,2,NA,NA,1,1,5,5,NA,NA,NA,2,NA,3,5,NA,5,6,2,"14"
"1221","910584","020","2","0",NA,1,1,1,1,3,4,1,6,3,8,1945,5,10,10,4,2,5,5,5,5,1,1,4,5,2,5,5,5,2012,1,NA,NA,5,5,1,1,5,5,5,5,5,5,5,5,1,95,NA,NA,5,5,5,5,1,1,1,NA,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2011,5,1,NA,1,0,17,5,1,5,5,3,2,1,2,2,1,2,2,1,1,1,2,3,2,3,3,1,1,2,1,2,61,15,5,1,1,5,5,1,NA,730,7,2,NA,NA,1,5,5,5,5,5,473128,4,NA,1,1,5,5,2,2,"14"
"1222","910992","010","0","0",NA,1,1,1,1,3,3,1,6,6,9,1959,5,2,3,1,1,1,NA,5,5,1,1,4,NA,1,NA,5,12,2010,1,NA,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,0,NA,NA,5,1,5,1,5,5,NA,5,5,1,72,52,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,NA,NA,11,5,1,5,5,1,2,2,2,2,1,1,2,1,1,1,3,2,2,3,3,1,3,3,3,1,89,37,5,2,2,5,5,1,NA,528,7,2,NA,NA,NA,5,5,5,NA,NA,NA,3,NA,1,5,NA,5,3,2,"14"
"1223","911083","010","0","0",NA,1,1,1,1,3,3,2,6,6,12,1948,5,11,7,3,1,5,5,5,5,1,1,5,NA,3,NA,5,5,2012,1,NA,5,5,5,1,1,1,5,5,5,5,1,NA,NA,NA,2,NA,NA,5,3,5,1,5,5,NA,5,5,1,40,52,5,0,0,250000,250000,214000,214000,129000,129000,0,0,200000,200000,0,0,0,0,150000,150000,0,0,0,0,0,0,0,0,7000,7000,0,0,30000,30000,0,0,0,0,12000,12000,0,0,5,2002,1,NA,NA,1,0,13,5,1,5,5,3,1,2,1,1,2,1,2,2,1,2,3,1,3,1,3,1,3,2,1,3,68,6,1,1,2,5,5,2,NA,321,5,2,NA,NA,1,5,5,5,1,5,282000,1,NA,5,5,NA,5,6,2,"14"
"1224","911304","010","0","0",NA,1,1,1,1,3,3,2,6,6,2,1951,5,5,7,3,2,1,1,5,5,1,1,4,NA,1,NA,5,6,2012,1,NA,5,5,5,1,5,5,5,5,5,5,1,NA,NA,NA,2,NA,NA,5,5,5,1,5,5,NA,5,5,1,35,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,900,0,0,5,NA,1,NA,NA,NA,NA,7,1,5,5,5,3,2,1,2,2,1,1,1,2,2,2,3,3,3,2,2,3,1,1,3,3,45,31,6,1,1,5,5,1,NA,944,7,2,NA,NA,1,5,5,5,1,5,-900,5,NA,2,5,NA,1,3,2,"14"
"1225","912117","010","0","0","020",5,5,1,2,1,1,1,1,1,3,1949,5,5,1,1,1,1,NA,1,NA,1,1,1,NA,3,NA,5,2,2013,1,NA,5,5,5,1,5,5,5,5,5,1,5,NA,NA,NA,3,NA,NA,5,3,5,5,5,5,5,5,3,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,9000,9000,0,0,0,0,0,0,0,0,0,0,5000,5000,0,0,100,100,0,0,12000,12000,0,0,0,0,2600,2600,0,0,5,NA,1,1,NA,NA,NA,16,5,1,5,5,1,1,1,2,1,1,1,2,1,1,2,2,1,3,3,2,1,3,3,3,3,41,92,7,2,2,5,5,2,NA,546,1,2,NA,NA,NA,1,5,5,1,5,23500,1,NA,4,5,NA,1,7,2,"14"
"1226","912117","020","0","0","010",1,1,5,1,2,2,2,1,1,1,1957,5,1,5,3,2,5,5,1,1,1,1,1,5,1,NA,5,2,2013,1,NA,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,3,NA,NA,5,3,5,1,5,5,5,5,5,1,33,52,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,NA,NA,15,5,1,5,5,1,1,1,1,1,1,2,2,1,1,1,3,1,1,1,1,3,2,3,2,2,4,65,7,2,1,5,5,1,NA,568,1,2,NA,NA,NA,1,5,5,5,5,NA,3,NA,6,5,NA,1,6,2,"14"
"1227","912798","010","0","0","020",5,1,5,2,2,2,1,1,1,10,1959,5,3,2,3,1,1,NA,1,NA,1,1,1,5,3,NA,5,6,2012,1,NA,5,5,5,1,1,5,5,5,5,5,1,NA,NA,NA,10,NA,NA,5,5,5,5,5,5,5,5,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2004,5,1,NA,NA,NA,12,1,1,5,5,1,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,2,1,1,2,2,60,53,7,2,1,5,5,1,NA,619,1,2,NA,NA,NA,5,5,5,5,5,NA,5,NA,4,5,NA,5,4,2,"14"
"1228","912798","020","0","0","010",1,5,1,1,1,1,2,1,1,9,1961,5,2,3,4,2,5,5,1,NA,1,5,1,NA,2,NA,5,6,2012,1,NA,5,5,5,5,5,5,5,5,5,5,1,NA,NA,NA,10,NA,NA,5,5,5,1,5,5,5,5,5,1,30,52,5,0,0,40000,40000,35000,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,8000,0,0,0,0,0,0,0,0,5,NA,1,NA,NA,NA,NA,9,5,1,5,1,1,1,2,1,2,1,2,2,2,1,1,1,3,3,2,3,2,3,2,3,1,87,90,7,2,2,5,5,1,NA,224,7,2,NA,NA,NA,5,5,5,5,5,13000,5,NA,3,5,NA,5,4,2,"14"
"1229","912981","010","0","0","020",1,5,1,1,1,1,1,1,1,11,1955,5,5,10,1,1,1,NA,5,5,1,1,1,NA,1,NA,5,1,2013,1,NA,5,5,5,5,1,5,5,5,5,5,5,NA,NA,NA,0,NA,NA,5,5,5,5,5,5,5,5,5,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2012,1,1,1,NA,NA,2,5,5,5,1,3,1,2,1,2,1,1,1,1,2,2,1,1,3,3,1,3,2,3,3,1,36,85,3,1,1,5,5,1,NA,136,1,2,NA,NA,1,5,5,5,5,5,0,1,NA,5,5,NA,1,6,2,"14"
"1230","912981","020","0","0","010",5,1,5,2,2,2,2,1,1,5,1976,5,10,5,4,2,5,5,1,NA,1,5,1,5,2,NA,5,1,2013,1,NA,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,0,NA,NA,5,5,5,1,5,5,5,5,5,1,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,1,NA,NA,NA,6,5,5,5,5,3,1,1,1,2,2,1,2,1,1,2,1,1,2,3,2,2,2,2,2,2,95,34,3,1,2,5,5,1,NA,62,5,2,NA,NA,1,5,5,5,5,5,NA,6,NA,2,5,NA,1,7,2,"14"
"1231","913077","010","0","0","020",5,1,5,2,2,2,1,3,3,4,1951,5,1,2,1,2,5,5,5,5,1,1,5,NA,1,NA,5,3,2013,1,NA,5,5,5,1,5,5,5,5,5,1,1,NA,NA,NA,8,NA,NA,5,1,5,5,5,5,5,1,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,1,NA,1,5,8,5,1,5,5,3,1,1,1,2,1,1,2,1,1,1,3,1,2,1,3,2,2,3,2,3,6,25,4,1,1,5,5,1,NA,299,1,2,NA,NA,1,5,5,5,5,5,NA,6,NA,5,5,NA,1,6,2,"14"
"1232","913077","020","0","0","010",1,5,1,1,1,1,2,3,3,4,1960,5,2,1,2,1,1,NA,5,5,1,5,6,5,2,NA,5,12,2012,1,NA,5,1,5,1,1,5,1,5,5,1,1,NA,NA,1,8,NA,1,5,1,1,5,5,1,1,1,NA,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3000,3000,0,0,0,0,0,0,0,0,1,2005,1,1,1,NA,NA,12,1,1,5,1,3,1,1,2,1,2,1,2,2,2,1,2,3,1,3,2,2,2,3,1,1,16,87,4,1,1,5,5,2,NA,378,1,2,1,NA,1,1,5,5,1,1,3005,6,NA,4,5,NA,1,6,2,"14"
"1233","913963","010","0","0","020",1,1,1,1,3,3,2,1,1,4,1955,5,6,3,2,1,1,NA,5,5,1,1,1,5,1,NA,5,9,2012,1,NA,5,5,5,1,5,1,5,5,5,5,5,NA,NA,NA,13,NA,NA,5,5,5,1,5,5,5,5,5,1,20,46,5,0,0,135000,135000,37000,37000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,5001,24999,0,0,0,0,1500,1500,0,0,5,NA,5,NA,NA,NA,NA,16,5,1,5,5,3,2,1,2,2,1,1,2,1,2,2,1,2,2,2,1,2,2,3,1,3,6,41,7,1,2,5,5,1,NA,467,5,2,NA,NA,1,5,5,5,1,5,106600,4,NA,1,5,NA,1,3,2,"14"
"1234","914154","010","0","0","020",1,1,5,1,2,2,2,1,1,2,1953,5,3,6,1,1,5,5,5,5,1,1,1,5,1,NA,5,5,2012,1,NA,5,5,5,5,1,5,5,5,5,5,1,NA,NA,NA,1,NA,NA,5,1,5,1,5,5,5,5,5,1,40,52,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2010,5,NA,NA,3,1,13,5,1,5,5,3,2,2,2,1,2,1,2,1,2,2,1,1,1,2,1,3,3,3,1,2,77,53,2,1,1,5,5,1,NA,887,7,2,NA,NA,1,5,5,5,5,5,NA,3,NA,6,5,NA,5,3,2,"14"
"1235","914154","020","0","0","010",5,5,1,2,1,1,1,1,1,8,1961,5,6,3,4,2,5,5,5,5,1,5,1,NA,3,NA,5,5,2012,1,NA,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,1,NA,NA,5,1,5,1,5,5,5,5,5,1,40,49,5,0,0,285000,285000,30000,30000,20000,20000,0,0,200000,200000,0,0,0,0,40000,40000,4000,4000,0,0,0,0,0,0,50000,50000,0,0,15000,15000,0,0,0,0,0,0,0,0,5,NA,1,NA,NA,2,1,14,5,1,5,5,3,1,2,2,1,2,2,2,1,2,2,3,2,3,1,3,2,2,1,1,2,90,35,2,1,1,5,5,2,NA,323,7,2,NA,NA,5,5,5,5,5,5,544000,6,NA,4,5,NA,5,3,2,"14"
"1236","914234","010","0","0","020",1,5,1,1,1,1,1,1,1,5,1957,5,9,4,3,1,1,NA,1,NA,1,1,1,5,1,NA,5,2,2013,1,NA,5,5,5,5,1,5,5,5,5,5,1,NA,NA,NA,7,NA,1,5,5,5,1,5,5,5,5,5,1,40,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,5000,0,0,0,0,0,0,0,0,5,2008,5,NA,NA,NA,NA,9,1,5,5,5,1,2,2,1,1,1,2,2,1,2,2,1,3,1,3,1,3,3,2,1,3,13,93,3,2,1,5,5,1,NA,960,1,2,NA,NA,NA,5,5,5,5,5,5000,5,NA,2,5,NA,1,4,2,"14"
